"SkinID","Url","Dialogue"
"1291","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhangyi01/ZhangYi_WuRong_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhangyi01/ZhangYi_WuRong_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhangyi01/ZhangYi_ShiZhi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhangyi01/ZhangYi_ShiZhi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhangyi01/ZhangYi_Dead.mp3""]","[[{""text"": ""恍戎"", ""confidence"": 0.8545011281967163}, {""text"": ""策略以入算，果烈以立威！"", ""confidence"": 0.9945128560066223}, {""text"": ""诈与和亲，不攻可得！"", ""confidence"": 0.9900234341621399}], [{""text"": ""矢志"", ""confidence"": 0.9228255748748779}, {""text"": ""护汉成勋业，矢志报国恩。"", ""confidence"": 0.9817793369293213}, {""text"": ""怀精忠之志，坦赤诚之心。"", ""confidence"": 0.992339551448822}], [{""text"": ""阵亡"", ""confidence"": 0.9667161703109741}, {""text"": ""挥师未捷，杀身以报！"", ""confidence"": 0.9939172863960266}]]"
"1292","[]","[[{""text"": ""恍戎"", ""confidence"": 0.8521540760993958}, {""text"": ""兵不血刃，亦可先声夺人！"", ""confidence"": 0.9893889427185059}, {""text"": ""从，则安之；犯，则诛之！"", ""confidence"": 0.9860880374908447}], [{""text"": ""矢志"", ""confidence"": 0.8892301321029663}, {""text"": ""捐躯赴难，视死如归。"", ""confidence"": 0.9897922277450562}, {""text"": ""矢志于国，至死不渝。"", ""confidence"": 0.9775348901748657}], [{""text"": ""阵亡"", ""confidence"": 0.9160507917404175}, {""text"": ""大丈夫当战死沙场，马革裹尸而还。"", ""confidence"": 0.971139132976532}]]"
"1293","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_YanZhu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_YanZhu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_XingXue_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_XingXue_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_ZhaoFu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_ZhaoFu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu05/SunXiu_Dead.mp3""]","[[{""text"": ""宴诛"", ""confidence"": 0.881877601146698}, {""text"": ""不诛此权臣，朕，何以治天下？"", ""confidence"": 0.963402271270752}, {""text"": ""大局已定，你还是放弃吧。"", ""confidence"": 0.9928547739982605}], [{""text"": ""兴学"", ""confidence"": 0.9995816946029663}, {""text"": ""汝等都是国之栋梁。"", ""confidence"": 0.9879417419433594}, {""text"": ""文修武备，才是兴国之道。"", ""confidence"": 0.9896030426025391}], [{""text"": ""诏缚"", ""confidence"": 0.9965101480484009}, {""text"": ""奉朕之诏，擒此国贼！"", ""confidence"": 0.9331792593002319}, {""text"": ""天子震怒，贼臣授首。"", ""confidence"": 0.9948111772537231}], [{""text"": ""阵亡"", ""confidence"": 0.994963526725769}, {""text"": ""崇文抑武，朕错了吗？"", ""confidence"": 0.9813162684440613}]]"
"1294","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_YanZhu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_YanZhu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_XingXue_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_XingXue_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_ZhaoFu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_ZhaoFu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu02/SunXiu_Dead.mp3""]","[[{""text"": ""宴诛"", ""confidence"": 0.900617241859436}, {""text"": ""既来之，你何不安之？"", ""confidence"": 0.9949420094490051}, {""text"": ""喝完这杯，就动手吧！"", ""confidence"": 0.9959114193916321}], [{""text"": ""兴学"", ""confidence"": 0.9998334646224976}, {""text"": ""才子之乡，怎可就此荒废。"", ""confidence"": 0.996824324131012}, {""text"": ""兴学重教，人为根本。"", ""confidence"": 0.9958664178848267}], [{""text"": ""诏缚"", ""confidence"": 0.9961333274841309}, {""text"": ""书天子之诏，筹宴请之谋，缚乱政之臣。"", ""confidence"": 0.9894710183143616}, {""text"": ""宣至尊之旨，命忠勇之士，讨叛逆之贼。"", ""confidence"": 0.9894434809684753}], [{""text"": ""阵亡"", ""confidence"": 0.9879250526428223}, {""text"": ""外有强贼，内有权臣，这皇帝还怎么当？"", ""confidence"": 0.9899448752403259}]]"
"1295","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_YanZhu_02.mp3?v=65cd986f1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_YanZhu_01.mp3?v=6c3c5ea31"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_XingXue_01.mp3?v=bded3ca1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_XingXue_02.mp3?v=aba21f071"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_ZhaoFu_01.mp3?v=7efdacc11"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_ZhaoFu_02.mp3?v=b1ef2d21"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu06/SunXiu_Dead.mp3?v=89e616cc1""]","[[{""text"": ""宴诛"", ""confidence"": 0.9441438913345337}, {""text"": ""此宴菜肴寡淡，诸公皆欲食汝肉下酒！"", ""confidence"": 0.9736614227294922}, {""text"": ""宴饮岂可无戏，请君献头以博笑！"", ""confidence"": 0.9769353270530701}], [{""text"": ""兴学"", ""confidence"": 0.9997072219848633}, {""text"": "">"", ""confidence"": 0.7472347021102905}, {""text"": ""教化民智，唯仰兴学之功。"", ""confidence"": 0.9955013394355774}, {""text"": ""学为国之柱，不可不兴。"", ""confidence"": 0.9958320260047913}], [{""text"": ""诏缚"", ""confidence"": 0.9957236051559448}, {""text"": ""碧诏紫册，招大吴忠贞，共讨权奸。"", ""confidence"": 0.9878299236297607}, {""text"": ""金书玉轴，斥国之逆臣，安敢放肆！"", ""confidence"": 0.973680853843689}], [{""text"": ""阵亡"", ""confidence"": 0.9961956739425659}, {""text"": ""英年早逝，此恨绵绵。"", ""confidence"": 0.9968956112861633}]]"
"1296","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_YanZhu_02.mp3?v=efd73df21"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_YanZhu_01.mp3?v=ffd1d5651"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_XingXue_02.mp3?v=ceebed681"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_XingXue_01.mp3?v=be05fe3f1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_ZhaoFu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_ZhaoFu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu01/SunXiu_Dead.mp3?v=39964d0c1""]","[[{""text"": ""宴诛"", ""confidence"": 0.9016619920730591}, {""text"": ""诱之以礼，围席而诛！"", ""confidence"": 0.9576112627983093}, {""text"": ""这是咱孙家的鸿门宴！"", ""confidence"": 0.9875248074531555}], [{""text"": ""兴学"", ""confidence"": 0.9998533725738525}, {""text"": ""兴学，既可育人，更能救国！"", ""confidence"": 0.9946666955947876}, {""text"": ""兴学重礼，则大吴何愁治国之才。"", ""confidence"": 0.9829031825065613}], [{""text"": ""诏缚"", ""confidence"": 0.9951216578483582}, {""text"": ""大吴将士，速速接诏讨贼！"", ""confidence"": 0.9728565812110901}, {""text"": ""乱臣贼子，还不束手就擒！"", ""confidence"": 0.9883779883384705}], [{""text"": ""阵亡"", ""confidence"": 0.9879969358444214}, {""text"": ""有文虽能兴国，无武却难安邦。"", ""confidence"": 0.9825310111045837}]]"
"1297","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_YanZhu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_YanZhu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_XingXue_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_XingXue_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_ZhaoFu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_ZhaoFu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu04/SunXiu_Dead.mp3""]","[[{""text"": ""宴诛"", ""confidence"": 0.879043698310852}, {""text"": ""设宴安其心，怀策毙其命！"", ""confidence"": 0.9582063555717468}, {""text"": ""推杯换盏之际，正是诛灭逆臣之时！"", ""confidence"": 0.9553038477897644}], [{""text"": ""兴学"", ""confidence"": 0.9997521638870239}, {""text"": ""息战事，明文将，兴，仁政之道！"", ""confidence"": 0.9960557818412781}, {""text"": ""兴王道之教化，学厚积而薄发！"", ""confidence"": 0.9892808198928833}], [{""text"": ""诏缚"", ""confidence"": 0.9950962662696838}, {""text"": ""天兵已至，逆贼休得猖狂！"", ""confidence"": 0.9601661562919617}, {""text"": ""卫士何在？给朕拿下此人！"", ""confidence"": 0.9678195118904114}], [{""text"": ""阵亡"", ""confidence"": 0.9074156284332275}, {""text"": ""大吴的未来，朕，再也看不到了。"", ""confidence"": 0.9928170442581177}]]"
"1298","[]","[[{""text"": ""宴诛"", ""confidence"": 0.879043698310852}, {""text"": ""设宴安其心，怀策毙其命！"", ""confidence"": 0.9582063555717468}, {""text"": ""推杯换盏之际，正是诛灭逆臣之时！"", ""confidence"": 0.9553038477897644}], [{""text"": ""兴学"", ""confidence"": 0.9997521638870239}, {""text"": ""息战事，明文将，兴，仁政之道！"", ""confidence"": 0.9960557818412781}, {""text"": ""兴王道之教化，学厚积而薄发！"", ""confidence"": 0.9892808198928833}], [{""text"": ""诏缚"", ""confidence"": 0.9950962662696838}, {""text"": ""天兵已至，逆贼休得猖狂！"", ""confidence"": 0.9601661562919617}, {""text"": ""卫士何在？给朕拿下此人！"", ""confidence"": 0.9678195118904114}], [{""text"": ""阵亡"", ""confidence"": 0.9074156284332275}, {""text"": ""大吴的未来，朕，再也看不到了。"", ""confidence"": 0.9928170442581177}]]"
"1299","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu03/SunXiu_YanZhu_02.mp3?v=b0fa32fe1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu03/SunXiu_YanZhu_01.mp3?v=30dd05d61"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu03/SunXiu_XingXue_02.mp3?v=73deee901"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu03/SunXiu_XingXue_01.mp3?v=681137281"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/sunxiu03/SunXiu_Dead.mp3?v=7f347d811""]","[[{""text"": ""宴诛"", ""confidence"": 0.8812264204025269}, {""text"": ""筹交错，杀人于无形！"", ""confidence"": 0.9864972829818726}, {""text"": ""子烈设宴，意在汝项上人头！"", ""confidence"": 0.9919496178627014}], [{""text"": ""兴学"", ""confidence"": 0.9998167157173157}, {""text"": ""案古置学官，以敦王化，以隆风俗。"", ""confidence"": 0.9964717626571655}, {""text"": ""志善好学，未来可期！"", ""confidence"": 0.99354487657547}], [{""text"": ""阵亡"", ""confidence"": 0.9899753332138062}, {""text"": ""盛世未成，实为憾事！"", ""confidence"": 0.9902861714363098}]]"
"1300","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell745_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell745_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/dead/charDead_339.mp3""]","[[{""text"": ""安国"", ""confidence"": 0.9997363686561584}, {""text"": ""止干戈，休战事。"", ""confidence"": 0.9586566686630249}, {""text"": ""安邦定国，臣子分内之事。"", ""confidence"": 0.9979729056358337}], [{""text"": ""阵亡"", ""confidence"": 0.9245645403862}, {""text"": ""竭毕生之力，保国泰民安。"", ""confidence"": 0.9958021640777588}]]"
"1301","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi03/ZhuZhi_AnGuo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi03/ZhuZhi_AnGuo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi03/ZhuZhi_Dead.mp3""]","[[{""text"": ""安国"", ""confidence"": 0.9999815225601196}, {""text"": ""恩威并施，则国泰民安！"", ""confidence"": 0.9901813864707947}, {""text"": ""莫说王佐皆书生，武夫亦可为柱国！"", ""confidence"": 0.9885218143463135}], [{""text"": ""阵亡"", ""confidence"": 0.9571105241775513}, {""text"": ""君忧臣辱，君辱臣死。"", ""confidence"": 0.984227180480957}]]"
"1302","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi02/ZhuZhi_AnGuo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi02/ZhuZhi_AnGuo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi02/ZhuZhi_Dead.mp3""]","[[{""text"": ""安国"", ""confidence"": 0.9999825954437256}, {""text"": ""今为安邦定国，必将血战沙场。"", ""confidence"": 0.9931285977363586}, {""text"": ""拒敌自强，方为安国之计。"", ""confidence"": 0.995884358882904}], [{""text"": ""阵亡"", ""confidence"": 0.9265910387039185}, {""text"": ""王室之用，吾恐不能担矣。"", ""confidence"": 0.9965613484382629}]]"
"1303","[]","[[{""text"": ""安国"", ""confidence"": 0.9999825954437256}, {""text"": ""今为安邦定国，必将血战沙场。"", ""confidence"": 0.9931285977363586}, {""text"": ""拒敌自强，方为安国之计。"", ""confidence"": 0.995884358882904}], [{""text"": ""阵亡"", ""confidence"": 0.9265910387039185}, {""text"": ""王室之用，吾恐不能担矣。"", ""confidence"": 0.9965613484382629}]]"
"1304","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi01/ZhuZhi_AnGuo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi01/ZhuZhi_AnGuo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi01/ZhuZhi_Dead.mp3""]","[[{""text"": ""安国"", ""confidence"": 0.9996817708015442}, {""text"": ""安国重任，还依仗各位。"", ""confidence"": 0.9820336699485779}, {""text"": ""既已安若泰山，又何惧一战！"", ""confidence"": 0.9828910231590271}], [{""text"": ""阵亡"", ""confidence"": 0.9669758677482605}, {""text"": ""失一策，则命休矣。"", ""confidence"": 0.9943318963050842}]]"
"1305","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi04/ZhuZhi_AnGuo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi04/ZhuZhi_AnGuo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhuzhi04/ZhuZhi_Dead.mp3""]","[[{""text"": ""安国"", ""confidence"": 0.9999827742576599}, {""text"": ""非武不可安邦，非兵不可定国。"", ""confidence"": 0.9937821626663208}, {""text"": ""天下纷乱，正是吾等用武之时。"", ""confidence"": 0.9970736503601074}], [{""text"": ""阵亡"", ""confidence"": 0.9521932601928711}, {""text"": ""刀在人在，刀折人亡。"", ""confidence"": 0.9902524948120117}]]"
"1306","[]","[[{""text"": ""安国"", ""confidence"": 0.9997363686561584}, {""text"": ""止干戈，休战事。"", ""confidence"": 0.9586566686630249}, {""text"": ""安邦定国，臣子分内之事。"", ""confidence"": 0.9979729056358337}], [{""text"": ""阵亡"", ""confidence"": 0.9245645403862}, {""text"": ""竭毕生之力，保国泰民安。"", ""confidence"": 0.9958021640777588}]]"
"1307","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong05/QuanCong_YaoMing_02.mp3?v=412812331"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong05/QuanCong_YaoMing_01.mp3?v=8280e3ab1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong05/QuanCong_Dead.mp3?v=cc9fa5f21""]","[[{""text"": ""邀名"", ""confidence"": 0.9988735318183899}, {""text"": ""看我如何以无用之力换己所需，哈哈哈。"", ""confidence"": 0.9692180156707764}, {""text"": ""民不足食，何以养军？"", ""confidence"": 0.9932597279548645}], [{""text"": ""阵亡"", ""confidence"": 0.9068745374679565}, {""text"": ""儿啊，好好报答吴王知遇之恩。"", ""confidence"": 0.9912862181663513}]]"
"1308","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong01/QuanCong_YaoMing_02.mp3?v=e582246d1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong01/QuanCong_YaoMing_01.mp3?v=581430461"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong01/QuanCong_Dead.mp3""]","[[{""text"": ""邀名"", ""confidence"": 0.998334527015686}, {""text"": ""粮食充沛，不愁国运。"", ""confidence"": 0.9898120164871216}, {""text"": ""养威持重，不营小利。"", ""confidence"": 0.9948598742485046}], [{""text"": ""阵亡"", ""confidence"": 0.956885814666748}, {""text"": ""论功不均，如何服人？"", ""confidence"": 0.9903987050056458}]]"
"1309","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong06/QuanCong_YaoMing_02.mp3?v=a4333ec21"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong06/QuanCong_YaoMing_01.mp3?v=55673d7a1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong06/QuanCong_Dead.mp3?v=e004f63b1""]","[[{""text"": ""邀名"", ""confidence"": 0.998776912689209}, {""text"": ""圣人立功，神人立德，志人立名！"", ""confidence"": 0.9964799284934998}, {""text"": ""志士济世，诚邀兄台立名于吴会！"", ""confidence"": 0.9906235933303833}], [{""text"": ""阵亡"", ""confidence"": 0.9266538619995117}, {""text"": ""且食我肉，勿食百姓之谷！"", ""confidence"": 0.988077700138092}]]"
"1310","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong02/QuanCong_YaoMing_01.mp3?v=1224b0711"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong02/QuanCong_YaoMing_02.mp3?v=b71de1cb1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong02/QuanCong_Dead.mp3?v=daa0ba31""]","[[{""text"": ""邀名"", ""confidence"": 0.99866783618927}, {""text"": ""这，于你于我都是有利之事。"", ""confidence"": 0.9974254965782166}, {""text"": ""赈济百姓，何愁民心不归？"", ""confidence"": 0.9863169193267822}], [{""text"": ""阵亡"", ""confidence"": 0.9251759052276611}, {""text"": ""全氏得厚恩，虽死亦目。"", ""confidence"": 0.9864038825035095}]]"
"1311","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong03/QuanCong_YaoMing_02.mp3?v=e974d9211"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong03/QuanCong_YaoMing_01.mp3?v=1cc938d31"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong03/QuanCong_Dead.mp3""]","[[{""text"": ""邀名"", ""confidence"": 0.9982174038887024}, {""text"": ""民食足，则国安。"", ""confidence"": 0.9965271353721619}, {""text"": ""惜得手中米，安得众人心。"", ""confidence"": 0.9898800849914551}], [{""text"": ""阵亡"", ""confidence"": 0.916657567024231}, {""text"": ""患难可共进，生死不同当。"", ""confidence"": 0.9867103695869446}]]"
"1312","[]","[[{""text"": ""邀名"", ""confidence"": 0.9982174038887024}, {""text"": ""民食足，则国安。"", ""confidence"": 0.9965271353721619}, {""text"": ""惜得手中米，安得众人心。"", ""confidence"": 0.9898800849914551}], [{""text"": ""阵亡"", ""confidence"": 0.916657567024231}, {""text"": ""患难可共进，生死不同当。"", ""confidence"": 0.9867103695869446}]]"
"1313","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong04/QuanCong_YaoMing_01.mp3?v=a66e3341"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong04/QuanCong_YaoMing_02.mp3?v=30ae8fdd1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/quancong04/QuanCong_Dead.mp3""]","[[{""text"": ""邀名"", ""confidence"": 0.9981746673583984}, {""text"": ""养威持重，不营小利。"", ""confidence"": 0.9939342737197876}, {""text"": ""则天而行，作功邀名。"", ""confidence"": 0.9599668383598328}], [{""text"": ""阵亡"", ""confidence"": 0.9074475765228271}, {""text"": ""邀名射利，内伤骨体，外乏筋肉。"", ""confidence"": 0.9853594303131104}]]"
"1314","[]","[[{""text"": ""邀名"", ""confidence"": 0.9988735318183899}, {""text"": ""看我如何以无用之力换己所需，哈哈哈。"", ""confidence"": 0.9692180156707764}, {""text"": ""民不足食，何以养军？"", ""confidence"": 0.9932597279548645}], [{""text"": ""阵亡"", ""confidence"": 0.9068745374679565}, {""text"": ""儿啊，好好报答吴王知遇之恩。"", ""confidence"": 0.9912862181663513}]]"
"1315","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell747_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell747_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/dead/charDead_341.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.9996135234832764}, {""text"": ""此等小利，焉能安吾雄心！"", ""confidence"": 0.956455647945404}, {""text"": ""一生纵横，怎可对他人称臣！"", ""confidence"": 0.9938544631004333}], [{""text"": ""阵亡"", ""confidence"": 0.970522403717041}, {""text"": ""天不容我公孙家！"", ""confidence"": 0.9827802181243896}]]"
"1316","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan05/GongSunYuan_HuaiYi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan05/GongSunYuan_HuaiYi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan05/GongSunYuan_Dead.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.9996283054351807}, {""text"": ""我的心思，怎么会让你轻易看出。"", ""confidence"": 0.9960991740226746}, {""text"": ""心怀异心，真假不真。"", ""confidence"": 0.9977189302444458}], [{""text"": ""阵亡"", ""confidence"": 0.9765033721923828}, {""text"": ""我的计划破灭了。"", ""confidence"": 0.9958574175834656}]]"
"1317","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan02/GongSunYuan_HuaiYi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan02/GongSunYuan_HuaiYi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan02/GongSunYuan_Dead.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.9996130466461182}, {""text"": ""从今天起，我便是燕王！"", ""confidence"": 0.989335298538208}, {""text"": ""我堂堂辽东，岂可依附他人。"", ""confidence"": 0.9832655787467957}], [{""text"": ""阵亡"", ""confidence"": 0.9118385314941406}, {""text"": ""我等愿归顺大魏，永不再犯。"", ""confidence"": 0.9965492486953735}]]"
"1318","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan03/GongSunYuan_HuaiYi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan03/GongSunYuan_HuaiYi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan03/GongSunYuan_Dead.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.9996095895767212}, {""text"": ""弃吴投魏，实万不得已之计。"", ""confidence"": 0.9952890872955322}, {""text"": ""乱世出君主，吾岂可错过。"", ""confidence"": 0.9814147353172302}], [{""text"": ""阵亡"", ""confidence"": 0.9566769003868103}, {""text"": ""我的选择，又错了！"", ""confidence"": 0.9918011426925659}]]"
"1319","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan04/GongSunYuan_HuaiYi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan04/GongSunYuan_HuaiYi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan04/GongSunYuan_Dead.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.999480128288269}, {""text"": ""大丈夫！岂能久居人下？"", ""confidence"": 0.9779836535453796}, {""text"": ""假诱东吴，进图曹魏！"", ""confidence"": 0.9802014231681824}], [{""text"": ""阵亡"", ""confidence"": 0.9281891584396362}, {""text"": ""天显异象，终无处可逃。"", ""confidence"": 0.994547426700592}]]"
"1320","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan01/GongSunYuan_HuaiYi_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan01/GongSunYuan_HuaiYi_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/gongsunyuan01/GongSunYuan_Dead.mp3""]","[[{""text"": ""怀异"", ""confidence"": 0.9995179176330566}, {""text"": ""曹刘可王，孤亦可王！"", ""confidence"": 0.9848495721817017}, {""text"": ""汉失其鹿，天下豪杰当共逐之！"", ""confidence"": 0.9874870181083679}], [{""text"": ""阵亡"", ""confidence"": 0.9718940258026123}, {""text"": ""大星落，君王死。"", ""confidence"": 0.9983247518539429}]]"
"1321","[]","[[{""text"": ""怀异"", ""confidence"": 0.9996135234832764}, {""text"": ""此等小利，焉能安吾雄心！"", ""confidence"": 0.956455647945404}, {""text"": ""一生纵横，怎可对他人称臣！"", ""confidence"": 0.9938544631004333}], [{""text"": ""阵亡"", ""confidence"": 0.970522403717041}, {""text"": ""天不容我公孙家！"", ""confidence"": 0.9827802181243896}]]"
