"SkinID","HeroID","SkinName","SkinName_Confidence","SkinUrl"
"1288","136","烈焰燃战*张疑","0.984243","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/533701.png?v=476d5ed91""]"
"1289","136","持刀破敌*张疑","0.988005","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/433701.png""]"
"1290","136","秋叶横刀*张疑","0.984932","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/333701.png""]"
"1291","136","界限突破*张疑","0.992488","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/190901.png""]"
"1292","136","讨贼抚夷*张疑","0.986104","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/233701.png""]"
"1293","137","经典形象*孙休","0.986653","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/133801.png""]"
"1294","137","君临即位*孙休","0.976181","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/533801.png""]"
"1295","137","施政御龙*孙休","0.98151","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/533802.png?v=cad41cd21""]"
"1296","137","宴诛权臣*孙休","0.930021","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/433801.png""]"
"1297","137","志善好学*孙休","0.989487","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/333801.png""]"
"1298","137","倚窗而坐*孙休","0.990169","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/333802.png""]"
"1299","137","界限突破*孙休","0.98181","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/191801.png""]"
"1300","138","经典形象*朱治","0.988818","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/133901.png""]"
"1301","138","固阵之磐*朱治","0.982967","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/533901.png""]"
"1302","138","攻守自如*朱治","0.983527","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/433901.png""]"
"1303","138","形影不离*朱治","0.989897","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/433902.png""]"
"1304","138","安国将军*朱治","0.987962","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/333901.png""]"
"1305","138","界限突破*朱治","0.990256","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1141101.png""]"
"1306","138","气冲斗牛*朱治","0.968138","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/233901.png""]"
"1307","139","经典形象*全琮","0.943443","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/134001.png""]"
"1308","139","宵谜君*全琮","0.920217","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/634001.png""]"
"1309","139","福国利民*全琮","0.908796","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/534001.png?v=919fb55e1""]"
"1310","139","临阵献策*全琮","0.928382","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/434001.png?v=2bffd6f61""]"
"1311","139","醉面盘背*全琮","0.853312","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/334001.png""]"
"1312","139","名门公子*全琮","0.909546","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/334002.png""]"
"1313","139","界限突破*全琮","0.939145","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/190401.png""]"
"1314","139","以米赈赡*全琮","0.895047","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/234001.png""]"
"1315","140","经典形象*公孙渊","0.981654","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/134101.png?v=71fdbddc1""]"
"1316","140","逐鹿天下*公孙渊","0.982162","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/634101.png?v=f75b43c71""]"
"1317","140","权欲噬魂*公孙渊","0.978302","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/534101.png""]"
"1318","140","独饮醉卧*公孙渊","0.980973","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/434101.png""]"
"1319","140","快心遂意*公孙渊","0.979633","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/334101.png""]"
"1320","140","界限突破*公孙渊","0.982318","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/192401.png""]"
"1321","140","业以载凶*公孙渊","0.978433","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/234101.png""]"
"1322","141","经典形象*郭图逢纪","0.993908","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/134201.png""]"
"1323","141","曲辞谄媚*郭图逢纪","0.908283","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/534201.png""]"
"1324","141","九州河山*郭图逢纪","0.992845","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/534202.png""]"
"1325","141","妄画蛇足*郭图逢纪","0.986552","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/434201.png""]"
"1326","141","目语额瞬*郭图逢纪","0.984924","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/334201.png?v=e7b5c7b91""]"
"1327","141","界限突破*郭图逢纪","0.992737","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/192801.png""]"
"1328","141","谈言论谋*郭图逢纪","0.984414","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/334202.png""]"
"1329","141","心摹手追*郭图逢纪","0.947895","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/234201.png?v=71f105971""]"
"1330","142","经典形象*陆凯","0.992385","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115001.png""]"
"1331","142","雷骁斥道*陆凯","0.875997","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115001.png""]"
"1332","142","刚言直谏*陆凯","0.970303","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4115001.png""]"
"1333","143","经典形象*李婉","0.956355","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115101.png""]"
"1334","143","绘毫靛蓝*李婉","0.961888","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115101.png?v=1b48a9f01""]"
"1335","144","经典形象*轲比能","0.924268","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115201.png""]"
"1336","144","莽原奔雷*轲比能","0.900583","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115201.png""]"
"1337","145","经典形象*诸葛尚","0.990091","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115301.png""]"
"1338","145","碧落玄*诸葛尚","0.994204","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115301.png?v=feafe6f51""]"
"1339","146","经典形象*武安国","0.990731","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115401.png""]"
"1340","146","奋勇安国*武安国","0.993926","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4115401.png?v=2e894a781""]"
"1341","147","经典形象*韩龙","0.993472","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115501.png?v=6c711c0c1""]"
"1342","147","白虹贯日*韩龙","0.994003","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115501.png?v=7166e7fc1""]"
"1343","148","经典形象*苏飞","0.99065","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115601.png?v=4557a0941""]"
"1344","148","遏浪惊涛*苏飞","0.915985","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115601.png?v=b586fa0d1""]"
"1345","149","经典形象*谯周","0.949395","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115701.png?v=a48c7ce71""]"
"1346","149","力排众议*谯周","0.986386","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4115701.png?v=644cdf081""]"
"1347","150","经典形象*孙礼","0.994036","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115801.png""]"
"1348","150","潇潇雨歇*孙礼","0.984104","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115801.png""]"
"1349","150","长戈横澜*孙礼","0.990267","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115802.png""]"
"1350","151","经典形象*陈式","0.991331","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1115901.png?v=7a5f01321""]"
"1351","151","力破敌围*陈式","0.990699","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5115901.png""]"
"1352","151","制敌当先*陈式","0.989904","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4115901.png?v=b2bc55c61""]"
"1353","152","经典形象*费曜","0.976912","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1117101.png""]"
"1354","152","背水一战*费曜","0.929375","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/5117101.png""]"
"1355","152","戎兵布阵*费曜","0.965665","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4117101.png""]"
"1356","153","经典形象*夏侯","0.944203","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1117201.png?v=75e7f3471""]"
"1357","153","宴饮闲趣*夏侯","0.963093","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/4117201.png?v=a0ca246b1""]"
"1358","154","经典形象*徐琨","0.983724","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1169001.png""]"
"1359","155","经典形象*令狐愚","0.987047","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1169201.png""]"
"1360","156","经典形象*张星彩","0.992289","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140001.png?v=c5be0c4c1""]"
"1361","156","战场绝版*张星彩","0.990336","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540006.png?v=b6eea49e1""]"
"1362","156","星春侯福*张星彩","0.971414","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540002.png?v=a8cacef51""]"
"1363","156","星花柔矛*张星彩","0.982964","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540004.png?v=6a6cd7d41""]"
"1364","156","巾帼花武*张星彩","0.929608","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640001.png""]"
"1365","156","枪碎星河*张星彩","0.988311","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540001.png?v=a616e1861""]"
"1366","156","父志耀星*张星彩","0.995187","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540003.png?v=96d3275f1""]"
"1367","156","凯旋星花*张星彩","0.993588","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540005.png""]"
"1368","156","将门红妆*张星彩","0.995352","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440001.png?v=358317e21""]"
"1369","156","星光武彩*张星彩","0.994784","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440002.png?v=6d8c59cd1""]"
"1370","156","巾帼英姿*张星彩","0.936328","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340001.png?v=fe39b7d61""]"
"1371","156","红飞翠舞*张星彩","0.996357","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340002.png?v=93c191fc1""]"
"1372","156","军中酒欢*张星彩","0.994642","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340003.png""]"
"1373","157","经典形象*吴苋","0.987925","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140101.png?v=7e7c4ed61""]"
"1374","157","锦运福绵*吴苋","0.981438","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640101.png""]"
"1375","157","金玉满堂*吴苋","0.985028","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640102.png""]"
"1376","157","温婉华贵*吴苋","0.96689","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540101.png?v=51e540e41""]"
"1377","157","穆凰锦绣*吴苋","0.958864","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540102.png""]"
"1378","157","奈何忘忧*吴苋","0.978622","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440101.png""]"
"1379","157","设宴留胡*吴苋","0.950683","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340101.png?v=7001750b1""]"
"1380","157","姻福缘开*吴苋","0.945864","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340102.png""]"
"1381","157","倚卧愁锁*吴苋","0.962638","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240101.png""]"
"1382","157","廊静品夜*吴苋","0.953098","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240102.png""]"
"1383","158","经典形象*孙登","0.994535","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140201.png""]"
"1384","158","鹊星夕情*孙登","0.977961","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540201.png?v=e1b73bd91""]"
"1385","158","深达治国*孙登","0.994191","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540202.png?v=a6c713c11""]"
"1386","158","超然卓绝*孙登","0.991479","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440201.png""]"
"1387","158","茂美之德*孙登","0.994912","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340201.png""]"
"1388","158","少年才俊*孙登","0.993939","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340202.png?v=968d02341""]"
"1389","158","界限突破*孙登","0.989691","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/194901.png""]"
"1390","158","武昌施政*孙登","0.996495","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240201.png?v=4c8881b71""]"
"1391","159","经典形象*曹昂","0.988548","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140401.png?v=121083401""]"
"1392","159","醉玉颓山*曹昂","0.951379","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540401.png""]"
"1393","159","功成陨身*曹昂","0.985","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540402.png""]"
"1394","159","御坚不怯*曹昂","0.930347","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540403.png?v=a3bec2ca1""]"
"1395","159","悍不畏死*曹昂","0.987327","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440401.png?v=f669e4b81""]"
"1396","159","取义成仁*曹昂","0.987387","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340402.png""]"
"1397","159","临危不乱*曹昂","0.988053","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240401.png""]"
"1398","159","孝战生死*曹昂","0.990776","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240402.png?v=87dc7f8d1""]"
"1399","160","经典形象*诸葛诞","0.975998","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140501.png?v=da1271db1""]"
"1400","160","战场绝版*诸葛诞","0.96854","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540502.png""]"
"1401","160","挥剑惊石*诸葛诞","0.942257","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540501.png""]"
"1402","160","天志不渝*诸葛诞","0.907287","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440501.png""]"
"1403","160","东兴之战*诸葛诞","0.948964","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340501.png""]"
"1404","160","严毅威重*诸葛诞","0.970218","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340502.png""]"
"1405","161","经典形象*刘协","0.991829","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140601.png""]"
"1406","161","天命所归*刘协","0.992085","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540602.png""]"
"1407","161","万福千灯*刘协","0.977466","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640601.png""]"
"1408","161","凤历迎春*刘协","0.963326","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640602.png""]"
"1409","161","汉末龙裔*刘协","0.987358","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540601.png?v=94b768911""]"
"1410","161","困龙欲出*刘协","0.99095","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540603.png""]"
"1411","161","千秋一旦*刘协","0.9944","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540604.png""]"
"1412","161","载望前行*刘协","0.984959","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540605.png""]"
"1413","161","身不由己*刘协","0.973372","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440601.png""]"
"1414","161","末世天子*刘协","0.990585","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340601.png""]"
"1415","161","落困天子*刘协","0.987307","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340602.png""]"
"1416","161","唯唯诺诺*刘协","0.97486","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240601.png""]"
"1417","161","受困天子*刘协","0.981696","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240602.png""]"
"1418","162","经典形象*曹节","0.99323","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140701.png?v=18f6d46a1""]"
"1419","162","战场绝版*曹节","0.996619","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540702.png""]"
"1420","162","凤历迎春*曹节","0.971768","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/640701.png""]"
"1421","162","凰梦汉回*曹节","0.995039","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540701.png?v=7717e6f61""]"
"1422","162","丹心佑汉*曹节","0.986171","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540703.png""]"
"1423","162","执玺斥兄*曹节","0.935308","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440701.png?v=8e0b36d31""]"
"1424","162","提篮撷花*曹节","0.908214","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240701.png""]"
"1425","163","经典形象*步鹭","0.933691","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140301.png""]"
"1426","163","踏海拓疆*步鹭","0.931643","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540301.png""]"
"1427","163","游历吴中*步鹭","0.94985","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440301.png""]"
"1428","163","博研道艺*步鹭","0.911439","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340302.png""]"
"1429","163","廊下闲适*步鹭","0.977448","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240301.png""]"
"1430","163","闲适垂钓*步鹭","0.933789","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240302.png""]"
"1431","164","经典形象*董允","0.976523","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140801.png""]"
"1432","164","弼国文胆*董允","0.981247","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540801.png""]"
"1433","164","翼赞辅君*董允","0.990472","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540802.png""]"
"1434","164","秉心公亮*董允","0.964097","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440801.png""]"
"1435","164","钟灵四时*董允","0.984782","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440802.png?v=5f6681bd1""]"
"1436","164","梦笔生花*董允","0.978221","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340801.png""]"
"1437","165","经典形象*诸葛瑾","0.992794","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/140901.png""]"
"1438","165","风雅神逸*诸葛瑾","0.989431","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/540902.png""]"
"1439","165","诸葛一族*诸葛瑾","0.982893","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440901.png""]"
"1440","165","钟灵四时*诸葛瑾","0.994974","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/440902.png""]"
"1441","165","才献蕴借*诸葛瑾","0.984173","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340901.png""]"
"1442","165","谋定全局*诸葛瑾","0.989043","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/340902.png""]"
"1443","165","逍遥物外*诸葛瑾","0.985829","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240901.png""]"
"1444","165","直方敢谏*诸葛瑾","0.977004","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/240902.png""]"
"1445","166","经典形象*严","0.989029","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141001.png""]"
"1446","166","让贤之举*严唆","0.89213","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441001.png""]"
"1447","166","思国前路*严唆","0.892446","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341001.png?v=9bb8606c1""]"
"1448","167","经典形象*李典","0.98467","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141101.png""]"
"1449","167","儒雅之风*李典","0.979467","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541101.png?v=4c2c71bb1""]"
"1450","167","破虏大将*李典","0.982553","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441101.png""]"
"1451","167","离狐太守*李典","0.976407","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341101.png""]"
"1452","167","义忘私隙*李典","0.984686","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341102.png""]"
"1453","167","学而不厌*李典","0.978536","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/241101.png""]"
"1454","168","经典形象*司马朗","0.954403","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141201.png""]"
"1455","168","去疾还瑞*司马朗","0.980552","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541201.png""]"
"1456","168","望闻问切*司马朗","0.987929","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441201.png""]"
"1457","168","识草辨药*司马朗","0.95992","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341201.png""]"
"1458","168","试尝百草*司马朗","0.96794","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341202.png""]"
"1459","168","山林寻药*司马朗","0.990263","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341203.png""]"
"1460","169","经典形象*杜畿","0.949544","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141301.png""]"
"1461","169","踞城缚蟒*杜畿","0.862555","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541301.png""]"
"1462","169","督军船建*杜畿","0.935837","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441301.png?v=a2c6a7851""]"
"1463","169","界限突破*杜畿","0.981064","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/194301.png""]"
"1464","169","心怀为民*杜識","0.890994","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/241301.png?v=b4bbffe1""]"
"1465","170","经典形象*刘焉","0.989601","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141401.png""]"
"1466","170","战场绝版*刘焉","0.95781","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541402.png""]"
"1467","170","逐鹿天下*刘焉","0.982738","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/641401.png?v=f544e0d01""]"
"1468","170","不屑诏令*刘焉","0.963141","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/641402.png""]"
"1469","170","秋霜金枫*刘焉","0.990241","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/641403.png""]"
"1470","170","异心显露*刘焉","0.98781","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541401.png""]"
"1471","170","益州称雄*刘焉","0.989448","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541403.png""]"
"1472","170","独观山河*刘焉","0.990223","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441401.png""]"
"1473","170","权贯西川*刘焉","0.99232","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441402.png""]"
"1474","170","乱世自避*刘焉","0.974387","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341401.png?v=b92be3251""]"
"1475","171","经典形象*张鲁","0.993724","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141501.png""]"
"1476","171","逐鹿天下*张鲁","0.994417","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/641501.png?v=4e33d2711""]"
"1477","171","登坛布道*张鲁","0.995585","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541501.png""]"
"1478","171","米道师君*张鲁","0.988682","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441501.png""]"
"1479","171","传道助人*张鲁","0.992196","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441502.png""]"
"1480","171","开仓助民*张鲁","0.993139","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441503.png""]"
"1481","171","不遗民*张鲁","0.978793","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341501.png""]"
"1482","171","三代天师*张鲁","0.996507","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/241501.png""]"
"1483","172","经典形象*孙乾","0.986833","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141601.png""]"
"1484","172","雍容风议*孙乾","0.98682","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541601.png""]"
"1485","172","驰原腊雪*孙乾","0.987043","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541602.png""]"
"1486","172","雪夜面袁*孙乾","0.973866","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441601.png""]"
"1487","172","夜访说袁*孙乾","0.974964","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/241601.png""]"
"1488","173","经典形象*秦宓","0.977205","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/141701.png""]"
"1489","173","战场绝版*秦宓","0.960639","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541702.png?v=a532e6361""]"
"1490","173","恬淡浩然*秦宓","0.963287","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541701.png""]"
"1491","173","笔出千策*秦宓","0.981376","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/541703.png?v=434eb2321""]"
"1492","173","劝言受刑*秦宓","0.888053","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441701.png""]"
"1493","173","钟灵四时*秦宓","0.9546","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/441702.png""]"
"1494","173","夜烛阅简*秦宓","0.970344","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/341701.png""]"
"1495","173","布阵思策*秦宓","0.97532","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/241701.png""]"
